"source_url","normalized_source","source_host","page_type","legacy_id","legacy_type_id","target_url","action","status_code","canonical_target","priority","lastmod","evidence","status","notes"
"https://www.batumparking.cn/index.php/news/typeid-101-id-230.html","https://www.batumparking.cn/index.php/news/typeid-101-id-230.html","www.batumparking.cn","news_detail","230","101","https://batumtech.com/news/230","permanent_redirect","301","https://batumtech.com/news/230","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-229.html","https://www.batumparking.cn/index.php/news/typeid-101-id-229.html","www.batumparking.cn","news_detail","229","101","https://batumtech.com/news/229","permanent_redirect","301","https://batumtech.com/news/229","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-224.html","https://www.batumparking.cn/index.php/news/typeid-101-id-224.html","www.batumparking.cn","news_detail","224","101","https://batumtech.com/news/224","permanent_redirect","301","https://batumtech.com/news/224","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-223.html","https://www.batumparking.cn/index.php/news/typeid-101-id-223.html","www.batumparking.cn","news_detail","223","101","https://batumtech.com/news/223","permanent_redirect","301","https://batumtech.com/news/223","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101.html?&page=1","https://www.batumparking.cn/index.php/news/typeid-101.html?&page=1","www.batumparking.cn","news_category_pagination","","101","https://batumtech.com/news/category/101","permanent_redirect","301","https://batumtech.com/news/category/101","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101.html?&page=2","https://www.batumparking.cn/index.php/news/typeid-101.html?&page=2","www.batumparking.cn","news_category_pagination","","101","https://batumtech.com/news/category/101","permanent_redirect","301","https://batumtech.com/news/category/101","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101.html?&page=3","https://www.batumparking.cn/index.php/news/typeid-101.html?&page=3","www.batumparking.cn","news_category_pagination","","101","https://batumtech.com/news/category/101","permanent_redirect","301","https://batumtech.com/news/category/101","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-36-id-214.html","https://www.batumparking.cn/index.php/news/typeid-36-id-214.html","www.batumparking.cn","news_detail","214","36","https://batumtech.com/news/214","permanent_redirect","301","https://batumtech.com/news/214","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-228.html","https://www.batumparking.cn/index.php/news/typeid-88-id-228.html","www.batumparking.cn","news_detail","228","88","https://batumtech.com/news/228","permanent_redirect","301","https://batumtech.com/news/228","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-227.html","https://www.batumparking.cn/index.php/news/typeid-88-id-227.html","www.batumparking.cn","news_detail","227","88","https://batumtech.com/news/227","permanent_redirect","301","https://batumtech.com/news/227","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-226.html","https://www.batumparking.cn/index.php/news/typeid-88-id-226.html","www.batumparking.cn","news_detail","226","88","https://batumtech.com/news/226","permanent_redirect","301","https://batumtech.com/news/226","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-225.html","https://www.batumparking.cn/index.php/news/typeid-88-id-225.html","www.batumparking.cn","news_detail","225","88","https://batumtech.com/news/225","permanent_redirect","301","https://batumtech.com/news/225","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-222.html","https://www.batumparking.cn/index.php/news/typeid-88-id-222.html","www.batumparking.cn","news_detail","222","88","https://batumtech.com/news/222","permanent_redirect","301","https://batumtech.com/news/222","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88.html?&page=1","https://www.batumparking.cn/index.php/news/typeid-88.html?&page=1","www.batumparking.cn","news_category_pagination","","88","https://batumtech.com/news/category/88","permanent_redirect","301","https://batumtech.com/news/category/88","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88.html?&page=2","https://www.batumparking.cn/index.php/news/typeid-88.html?&page=2","www.batumparking.cn","news_category_pagination","","88","https://batumtech.com/news/category/88","permanent_redirect","301","https://batumtech.com/news/category/88","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-231.html","https://www.batumparking.cn/index.php/news/id-231.html","www.batumparking.cn","news_detail","231","","https://batumtech.com/news/231","permanent_redirect","301","https://batumtech.com/news/231","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-221.html","https://www.batumparking.cn/index.php/news/typeid-88-id-221.html","www.batumparking.cn","news_detail","221","88","https://batumtech.com/news/221","permanent_redirect","301","https://batumtech.com/news/221","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-220.html","https://www.batumparking.cn/index.php/news/typeid-88-id-220.html","www.batumparking.cn","news_detail","220","88","https://batumtech.com/news/220","permanent_redirect","301","https://batumtech.com/news/220","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-219.html","https://www.batumparking.cn/index.php/news/typeid-101-id-219.html","www.batumparking.cn","news_detail","219","101","https://batumtech.com/news/219","permanent_redirect","301","https://batumtech.com/news/219","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-218.html","https://www.batumparking.cn/index.php/news/typeid-101-id-218.html","www.batumparking.cn","news_detail","218","101","https://batumtech.com/news/218","permanent_redirect","301","https://batumtech.com/news/218","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-217.html","https://www.batumparking.cn/index.php/news/typeid-101-id-217.html","www.batumparking.cn","news_detail","217","101","https://batumtech.com/news/217","permanent_redirect","301","https://batumtech.com/news/217","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-216.html","https://www.batumparking.cn/index.php/news/typeid-101-id-216.html","www.batumparking.cn","news_detail","216","101","https://batumtech.com/news/216","permanent_redirect","301","https://batumtech.com/news/216","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-215.html","https://www.batumparking.cn/index.php/news/typeid-101-id-215.html","www.batumparking.cn","news_detail","215","101","https://batumtech.com/news/215","permanent_redirect","301","https://batumtech.com/news/215","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-213.html","https://www.batumparking.cn/index.php/news/typeid-101-id-213.html","www.batumparking.cn","news_detail","213","101","https://batumtech.com/news/213","permanent_redirect","301","https://batumtech.com/news/213","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-212.html","https://www.batumparking.cn/index.php/news/typeid-101-id-212.html","www.batumparking.cn","news_detail","212","101","https://batumtech.com/news/212","permanent_redirect","301","https://batumtech.com/news/212","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-211.html","https://www.batumparking.cn/index.php/news/typeid-88-id-211.html","www.batumparking.cn","news_detail","211","88","https://batumtech.com/news/211","permanent_redirect","301","https://batumtech.com/news/211","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-210.html","https://www.batumparking.cn/index.php/news/typeid-88-id-210.html","www.batumparking.cn","news_detail","210","88","https://batumtech.com/news/210","permanent_redirect","301","https://batumtech.com/news/210","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-209.html","https://www.batumparking.cn/index.php/news/typeid-88-id-209.html","www.batumparking.cn","news_detail","209","88","https://batumtech.com/news/209","permanent_redirect","301","https://batumtech.com/news/209","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-208.html","https://www.batumparking.cn/index.php/news/typeid-88-id-208.html","www.batumparking.cn","news_detail","208","88","https://batumtech.com/news/208","permanent_redirect","301","https://batumtech.com/news/208","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-207.html","https://www.batumparking.cn/index.php/news/typeid-88-id-207.html","www.batumparking.cn","news_detail","207","88","https://batumtech.com/news/207","permanent_redirect","301","https://batumtech.com/news/207","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-206.html","https://www.batumparking.cn/index.php/news/typeid-88-id-206.html","www.batumparking.cn","news_detail","206","88","https://batumtech.com/news/206","permanent_redirect","301","https://batumtech.com/news/206","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-88-id-205.html","https://www.batumparking.cn/index.php/news/typeid-88-id-205.html","www.batumparking.cn","news_detail","205","88","https://batumtech.com/news/205","permanent_redirect","301","https://batumtech.com/news/205","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-204.html","https://www.batumparking.cn/index.php/news/typeid-101-id-204.html","www.batumparking.cn","news_detail","204","101","https://batumtech.com/news/204","permanent_redirect","301","https://batumtech.com/news/204","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-203.html","https://www.batumparking.cn/index.php/news/typeid-101-id-203.html","www.batumparking.cn","news_detail","203","101","https://batumtech.com/news/203","permanent_redirect","301","https://batumtech.com/news/203","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-202.html","https://www.batumparking.cn/index.php/news/typeid-101-id-202.html","www.batumparking.cn","news_detail","202","101","https://batumtech.com/news/202","permanent_redirect","301","https://batumtech.com/news/202","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-201.html","https://www.batumparking.cn/index.php/news/typeid-101-id-201.html","www.batumparking.cn","news_detail","201","101","https://batumtech.com/news/201","permanent_redirect","301","https://batumtech.com/news/201","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-200.html","https://www.batumparking.cn/index.php/news/typeid-101-id-200.html","www.batumparking.cn","news_detail","200","101","https://batumtech.com/news/200","permanent_redirect","301","https://batumtech.com/news/200","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-199.html","https://www.batumparking.cn/index.php/news/typeid-101-id-199.html","www.batumparking.cn","news_detail","199","101","https://batumtech.com/news/199","permanent_redirect","301","https://batumtech.com/news/199","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/typeid-101-id-198.html","https://www.batumparking.cn/index.php/news/typeid-101-id-198.html","www.batumparking.cn","news_detail","198","101","https://batumtech.com/news/198","permanent_redirect","301","https://batumtech.com/news/198","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=1","https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=1","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=2","https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=2","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=3","https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=3","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=4","https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=4","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=5","https://www.batumparking.cn/index.php/news/www.batumtech.com?&page=5","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=1","https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=1","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=2","https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=2","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=3","https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=3","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=4","https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=4","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=5","https://www.batumparking.cn/index.php/news/www.magneticchina.cn?&page=5","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-227.html","https://www.batumparking.cn/index.php/news/id-227.html","www.batumparking.cn","news_detail","227","","https://batumtech.com/news/227","permanent_redirect","301","https://batumtech.com/news/227","0.51","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/product/typeid--id-.html?&page=1","https://www.batumparking.cn/index.php/product/typeid--id-.html?&page=1","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/product/typeid--id-.html?&page=2","https://www.batumparking.cn/index.php/product/typeid--id-.html?&page=2","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-230.html","https://www.batumparking.cn/index.php/news/id-230.html","www.batumparking.cn","news_detail","230","","https://batumtech.com/news/230","permanent_redirect","301","https://batumtech.com/news/230","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-229.html","https://www.batumparking.cn/index.php/news/id-229.html","www.batumparking.cn","news_detail","229","","https://batumtech.com/news/229","permanent_redirect","301","https://batumtech.com/news/229","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-224.html","https://www.batumparking.cn/index.php/news/id-224.html","www.batumparking.cn","news_detail","224","","https://batumtech.com/news/224","permanent_redirect","301","https://batumtech.com/news/224","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-223.html","https://www.batumparking.cn/index.php/news/id-223.html","www.batumparking.cn","news_detail","223","","https://batumtech.com/news/223","permanent_redirect","301","https://batumtech.com/news/223","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-219.html","https://www.batumparking.cn/index.php/news/id-219.html","www.batumparking.cn","news_detail","219","","https://batumtech.com/news/219","permanent_redirect","301","https://batumtech.com/news/219","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-226.html","https://www.batumparking.cn/index.php/news/id-226.html","www.batumparking.cn","news_detail","226","","https://batumtech.com/news/226","permanent_redirect","301","https://batumtech.com/news/226","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-225.html","https://www.batumparking.cn/index.php/news/id-225.html","www.batumparking.cn","news_detail","225","","https://batumtech.com/news/225","permanent_redirect","301","https://batumtech.com/news/225","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-222.html","https://www.batumparking.cn/index.php/news/id-222.html","www.batumparking.cn","news_detail","222","","https://batumtech.com/news/222","permanent_redirect","301","https://batumtech.com/news/222","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-221.html","https://www.batumparking.cn/index.php/news/id-221.html","www.batumparking.cn","news_detail","221","","https://batumtech.com/news/221","permanent_redirect","301","https://batumtech.com/news/221","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-220.html","https://www.batumparking.cn/index.php/news/id-220.html","www.batumparking.cn","news_detail","220","","https://batumtech.com/news/220","permanent_redirect","301","https://batumtech.com/news/220","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-211.html","https://www.batumparking.cn/index.php/news/id-211.html","www.batumparking.cn","news_detail","211","","https://batumtech.com/news/211","permanent_redirect","301","https://batumtech.com/news/211","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-218.html","https://www.batumparking.cn/index.php/news/id-218.html","www.batumparking.cn","news_detail","218","","https://batumtech.com/news/218","permanent_redirect","301","https://batumtech.com/news/218","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-217.html","https://www.batumparking.cn/index.php/news/id-217.html","www.batumparking.cn","news_detail","217","","https://batumtech.com/news/217","permanent_redirect","301","https://batumtech.com/news/217","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-216.html","https://www.batumparking.cn/index.php/news/id-216.html","www.batumparking.cn","news_detail","216","","https://batumtech.com/news/216","permanent_redirect","301","https://batumtech.com/news/216","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-215.html","https://www.batumparking.cn/index.php/news/id-215.html","www.batumparking.cn","news_detail","215","","https://batumtech.com/news/215","permanent_redirect","301","https://batumtech.com/news/215","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/www.batumparking.cn","https://www.batumparking.cn/index.php/news/www.batumparking.cn","www.batumparking.cn","anomalous_or_other","","","","gone","410","","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_410","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-213.html","https://www.batumparking.cn/index.php/news/id-213.html","www.batumparking.cn","news_detail","213","","https://batumtech.com/news/213","permanent_redirect","301","https://batumtech.com/news/213","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-212.html","https://www.batumparking.cn/index.php/news/id-212.html","www.batumparking.cn","news_detail","212","","https://batumtech.com/news/212","permanent_redirect","301","https://batumtech.com/news/212","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-204.html","https://www.batumparking.cn/index.php/news/id-204.html","www.batumparking.cn","news_detail","204","","https://batumtech.com/news/204","permanent_redirect","301","https://batumtech.com/news/204","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-210.html","https://www.batumparking.cn/index.php/news/id-210.html","www.batumparking.cn","news_detail","210","","https://batumtech.com/news/210","permanent_redirect","301","https://batumtech.com/news/210","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-209.html","https://www.batumparking.cn/index.php/news/id-209.html","www.batumparking.cn","news_detail","209","","https://batumtech.com/news/209","permanent_redirect","301","https://batumtech.com/news/209","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-208.html","https://www.batumparking.cn/index.php/news/id-208.html","www.batumparking.cn","news_detail","208","","https://batumtech.com/news/208","permanent_redirect","301","https://batumtech.com/news/208","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
"https://www.batumparking.cn/index.php/news/id-207.html","https://www.batumparking.cn/index.php/news/id-207.html","www.batumparking.cn","news_detail","207","","https://batumtech.com/news/207","permanent_redirect","301","https://batumtech.com/news/207","0.41","2020-05-09T09:22:52+00:00","batumtech.com/sitemap.xml fetched 2026-08-17","mapped_to_batumtech.com","Sitemap host differs from current batumtech.com host"
